id,symbol,timeframe,ts,open,high,low,close,volume,source,created_at,updated_at
88641,BTCUSDT,30m,1757386800,111330.4,111549.7,111237.6,111549.6,28.70330605,influx,1758693332000,1758693332000
88640,BTCUSDT,30m,1757385000,111292.6,111438.9,111221.1,111330.3,29.27886589,influx,1758693332000,1758693332000
88639,BTCUSDT,30m,1757383200,111372.9,111390.4,111122.0,111298.7,37.59598601,influx,1758693332000,1758693332000
88638,BTCUSDT,30m,1757381400,111370.1,111485.0,111301.0,111372.9,28.22024664,influx,1758693332000,1758693332000
88637,BTCUSDT,30m,1757379600,111655.1,111738.9,111267.2,111369.8,36.16874034,influx,1758693332000,1758693332000
88636,BTCUSDT,30m,1757377800,111669.0,111815.1,111459.9,111655.2,34.61836271,influx,1758693332000,1758693332000
88635,BTCUSDT,30m,1757376000,112069.4,112098.6,111624.1,111669.9,23.89833991,influx,1758693332000,1758693332000
88634,BTCUSDT,30m,1757374200,112129.3,112129.4,111977.7,112069.4,12.46844457,influx,1758693332000,1758693332000
88633,BTCUSDT,30m,1757372400,112227.7,112294.0,112123.8,112129.3,8.15146901,influx,1758693332000,1758693332000
88632,BTCUSDT,30m,1757370600,112322.3,112390.8,112210.6,112227.7,11.69755454,influx,1758693332000,1758693332000
88631,BTCUSDT,30m,1757368800,112319.8,112500.0,112319.8,112322.3,27.45386062,influx,1758693332000,1758693332000
88630,BTCUSDT,30m,1757367000,112103.3,112331.1,112103.3,112319.8,18.65625486,influx,1758693332000,1758693332000
88629,BTCUSDT,30m,1757365200,111954.1,112149.0,111935.2,112103.3,17.51900325,influx,1758693332000,1758693332000
88628,BTCUSDT,30m,1757363400,112028.0,112028.0,111895.9,111959.7,32.27278131,influx,1758693332000,1758693332000
88627,BTCUSDT,30m,1757361600,112090.0,112138.8,111971.5,112028.0,22.07054665,influx,1758693332000,1758693332000
88626,BTCUSDT,30m,1757359800,112193.1,112230.9,111981.0,112089.0,26.55754757,influx,1758693332000,1758693332000
88625,BTCUSDT,30m,1757358000,112469.6,112469.6,112150.3,112193.1,22.57583617,influx,1758693332000,1758693332000
88624,BTCUSDT,30m,1757356200,112378.5,112505.0,112257.3,112469.6,30.75887109,influx,1758693332000,1758693332000
88623,BTCUSDT,30m,1757354400,112198.2,112426.0,112183.7,112378.6,25.82745651,influx,1758693332000,1758693332000
88622,BTCUSDT,30m,1757352600,112511.0,112531.6,112077.0,112198.1,29.15572917,influx,1758693332000,1758693332000
88621,BTCUSDT,30m,1757350800,112385.8,112520.8,112239.0,112511.1,32.03038206,influx,1758693332000,1758693332000
88620,BTCUSDT,30m,1757349000,112641.3,112641.3,112310.1,112385.7,41.89282163,influx,1758693332000,1758693332000
88619,BTCUSDT,30m,1757347200,112620.1,112667.2,112295.2,112641.3,43.48583768,influx,1758693332000,1758693332000
88618,BTCUSDT,30m,1757345400,112832.8,112832.9,112510.0,112620.0,42.78401006,influx,1758693332000,1758693332000
88617,BTCUSDT,30m,1757343600,112634.0,112909.4,112594.7,112832.8,41.21734382,influx,1758693332000,1758693332000
88616,BTCUSDT,30m,1757341800,112249.6,112762.0,112246.3,112626.5,56.59592514,influx,1758693332000,1758693332000
88615,BTCUSDT,30m,1757340000,111900.7,112287.0,111877.8,112249.6,64.99222589,influx,1758693332000,1758693332000
88614,BTCUSDT,30m,1757338200,112208.2,112351.0,111846.2,111900.7,92.22361121,influx,1758693332000,1758693332000
88613,BTCUSDT,30m,1757336400,112039.9,112341.8,112039.8,112203.1,48.73138049,influx,1758693332000,1758693332000
88612,BTCUSDT,30m,1757334600,111939.4,112148.1,111939.3,112039.8,23.51262392,influx,1758693332000,1758693332000
88611,BTCUSDT,30m,1757332800,112051.1,112079.5,111927.1,111939.5,19.82874524,influx,1758693332000,1758693332000
88610,BTCUSDT,30m,1757331000,111825.7,112119.0,111760.0,112051.1,32.11699098,influx,1758693332000,1758693332000
88609,BTCUSDT,30m,1757329200,112048.9,112048.9,111810.1,111825.9,34.18870047,influx,1758693332000,1758693332000
88608,BTCUSDT,30m,1757327400,112143.2,112186.1,111969.8,112048.8,39.81360826,influx,1758693332000,1758693332000
88607,BTCUSDT,30m,1757325600,112087.5,112144.0,111919.6,112137.9,29.92911062,influx,1758693332000,1758693332000
88606,BTCUSDT,30m,1757323800,111837.1,112087.3,111766.6,112087.3,38.93761862,influx,1758693332000,1758693332000
88605,BTCUSDT,30m,1757322000,111676.4,112055.7,111590.5,111836.2,52.76003813,influx,1758693332000,1758693332000
88604,BTCUSDT,30m,1757320200,111587.5,111899.9,111545.9,111676.3,51.71193141,influx,1758693332000,1758693332000
88603,BTCUSDT,30m,1757318400,111274.8,111620.9,111250.5,111591.0,34.51335303,influx,1758693331000,1758693331000
88602,BTCUSDT,30m,1757316600,111492.2,111603.3,111228.6,111274.8,30.03127092,influx,1758693331000,1758693331000
88601,BTCUSDT,30m,1757314800,111113.2,111561.0,111113.2,111492.2,18.45983633,influx,1758693331000,1758693331000
88600,BTCUSDT,30m,1757313000,111153.6,111183.4,111112.9,111113.1,10.92003636,influx,1758693331000,1758693331000
88599,BTCUSDT,30m,1757311200,111031.1,111191.6,110921.3,111153.6,19.26078841,influx,1758693331000,1758693331000
88598,BTCUSDT,30m,1757309400,110949.9,111044.8,110911.4,111031.1,11.80670919,influx,1758693331000,1758693331000
88597,BTCUSDT,30m,1757307600,110981.3,111055.4,110938.8,110949.9,20.33305007,influx,1758693331000,1758693331000
88596,BTCUSDT,30m,1757305800,111132.0,111208.9,110936.0,110979.7,48.99651251,influx,1758693331000,1758693331000
88595,BTCUSDT,30m,1757304000,111043.5,111132.0,110966.0,111132.0,54.24166662,influx,1758693331000,1758693331000
88594,BTCUSDT,30m,1757302200,111144.3,111341.0,111027.1,111043.4,34.13873058,influx,1758693331000,1758693331000
88593,BTCUSDT,30m,1757300400,111240.1,111336.8,111036.0,111144.2,49.64243584,influx,1758693331000,1758693331000
88592,BTCUSDT,30m,1757298600,110864.1,111364.0,110839.2,111240.0,54.936365,influx,1758693331000,1758693331000
88591,BTCUSDT,30m,1757296800,110890.6,110918.6,110626.0,110864.0,52.23997131,influx,1758693331000,1758693331000
88590,BTCUSDT,30m,1757295000,110808.0,110985.9,110785.0,110890.5,54.60387075,influx,1758693331000,1758693331000
88589,BTCUSDT,30m,1757293200,110822.1,110919.0,110734.1,110808.0,53.97247441,influx,1758693331000,1758693331000
88588,BTCUSDT,30m,1757291400,111230.0,111274.1,110735.2,110833.3,78.79165947,influx,1758693331000,1758693331000
88587,BTCUSDT,30m,1757289600,111137.7,111230.0,110978.0,111230.0,23.14407879,influx,1758693331000,1758693331000
88586,BTCUSDT,30m,1757287800,111467.7,111491.2,111069.2,111137.9,32.53389562,influx,1758693331000,1758693331000
88585,BTCUSDT,30m,1757286000,111250.0,111591.7,111250.0,111467.7,26.63535985,influx,1758693331000,1758693331000
88584,BTCUSDT,30m,1757284200,111319.9,111355.8,111081.9,111249.9,41.44694039,influx,1758693331000,1758693331000
88583,BTCUSDT,30m,1757282400,111046.9,111319.9,111001.3,111319.9,35.70704345,influx,1758693331000,1758693331000
88582,BTCUSDT,30m,1757280600,111178.5,111204.1,111046.9,111047.0,7.18502728,influx,1758693331000,1758693331000
88581,BTCUSDT,30m,1757278800,111334.9,111334.9,111178.4,111178.5,12.58163246,influx,1758693331000,1758693331000
88580,BTCUSDT,30m,1757277000,111201.4,111360.0,111147.1,111334.8,18.38345428,influx,1758693331000,1758693331000
88579,BTCUSDT,30m,1757275200,111253.0,111351.1,111160.2,111201.3,29.05729692,influx,1758693331000,1758693331000
88578,BTCUSDT,30m,1757273400,111138.0,111293.7,111127.5,111252.9,16.72576359,influx,1758693331000,1758693331000
88577,BTCUSDT,30m,1757271600,111052.6,111213.0,111046.9,111138.1,21.15205558,influx,1758693331000,1758693331000
88576,BTCUSDT,30m,1757269800,110957.5,111062.1,110863.1,111052.6,9.76599097,influx,1758693331000,1758693331000
88575,BTCUSDT,30m,1757268000,110965.1,111038.1,110947.9,110957.5,10.78571138,influx,1758693331000,1758693331000
88574,BTCUSDT,30m,1757266200,110965.0,111117.0,110886.9,110965.0,32.59043277,influx,1758693331000,1758693331000
88573,BTCUSDT,30m,1757264400,111204.9,111234.0,110917.0,110965.1,36.08534737,influx,1758693331000,1758693331000
88572,BTCUSDT,30m,1757262600,111210.3,111267.4,111162.0,111204.9,14.04184222,influx,1758693331000,1758693331000
88571,BTCUSDT,30m,1757260800,111327.8,111365.0,111202.4,111210.3,10.92925145,influx,1758693331000,1758693331000
88570,BTCUSDT,30m,1757259000,111306.5,111365.0,111255.1,111327.8,11.76092937,influx,1758693331000,1758693331000
88569,BTCUSDT,30m,1757257200,111138.9,111329.0,111114.7,111306.6,21.83614878,influx,1758693331000,1758693331000
88568,BTCUSDT,30m,1757255400,111143.8,111262.0,111102.1,111138.8,20.90400109,influx,1758693331000,1758693331000
88567,BTCUSDT,30m,1757253600,111208.4,111412.1,111064.0,111143.8,40.76952463,influx,1758693331000,1758693331000
88566,BTCUSDT,30m,1757251800,111103.9,111229.2,111103.8,111208.4,13.87847441,influx,1758693331000,1758693331000
88565,BTCUSDT,30m,1757250000,111109.7,111109.8,111041.9,111103.8,12.04602251,influx,1758693331000,1758693331000
88564,BTCUSDT,30m,1757248200,111129.3,111216.0,111084.0,111109.7,10.83925615,influx,1758693331000,1758693331000
88563,BTCUSDT,30m,1757246400,111286.9,111286.9,111073.2,111129.3,18.04109301,influx,1758693331000,1758693331000
88562,BTCUSDT,30m,1757244600,111263.2,111286.9,111188.2,111286.8,13.39945415,influx,1758693331000,1758693331000
88561,BTCUSDT,30m,1757242800,111224.0,111283.0,111206.4,111263.2,16.275227,influx,1758693331000,1758693331000
88560,BTCUSDT,30m,1757241000,111041.0,111225.9,111040.9,111224.0,12.91875608,influx,1758693331000,1758693331000
88559,BTCUSDT,30m,1757239200,111106.9,111191.5,111040.9,111041.0,22.32586317,influx,1758693331000,1758693331000
88558,BTCUSDT,30m,1757237400,111170.2,111170.2,110879.5,111102.7,32.64088805,influx,1758693331000,1758693331000
88557,BTCUSDT,30m,1757235600,111062.1,111246.0,111018.4,111170.1,30.26108098,influx,1758693331000,1758693331000
88556,BTCUSDT,30m,1757233800,111226.2,111360.8,111047.9,111062.1,37.43088563,influx,1758693331000,1758693331000
88555,BTCUSDT,30m,1757232000,110745.0,111292.9,110720.2,111226.2,39.26042866,influx,1758693331000,1758693331000
88554,BTCUSDT,30m,1757230200,110666.0,110910.0,110666.0,110744.9,25.54599491,influx,1758693331000,1758693331000
88553,BTCUSDT,30m,1757228400,110503.9,110689.9,110469.9,110666.3,20.06552488,influx,1758693331000,1758693331000
88552,BTCUSDT,30m,1757226600,110570.5,110591.4,110472.3,110503.9,12.75442507,influx,1758693331000,1758693331000
88551,BTCUSDT,30m,1757224800,110650.6,110662.8,110570.5,110570.5,7.18069759,influx,1758693331000,1758693331000
88550,BTCUSDT,30m,1757223000,110694.4,110698.8,110639.8,110650.6,7.46159082,influx,1758693331000,1758693331000
88549,BTCUSDT,30m,1757221200,110552.8,110694.4,110552.7,110694.3,10.43443052,influx,1758693331000,1758693331000
88548,BTCUSDT,30m,1757219400,110551.8,110552.9,110490.0,110552.8,4.81138683,influx,1758693331000,1758693331000
88547,BTCUSDT,30m,1757217600,110632.6,110632.6,110514.0,110551.8,14.64224657,influx,1758693331000,1758693331000
88546,BTCUSDT,30m,1757215800,110709.0,110733.0,110604.0,110632.6,9.59840834,influx,1758693331000,1758693331000
88545,BTCUSDT,30m,1757214000,110666.1,110733.8,110595.6,110700.2,9.90392072,influx,1758693331000,1758693331000
88544,BTCUSDT,30m,1757212200,110514.4,110690.3,110503.5,110666.0,12.2496803,influx,1758693331000,1758693331000
88543,BTCUSDT,30m,1757210400,110540.2,110545.7,110449.9,110514.4,13.15262261,influx,1758693331000,1758693331000
88542,BTCUSDT,30m,1757208600,110500.1,110576.5,110463.0,110540.1,10.60835441,influx,1758693331000,1758693331000
88541,BTCUSDT,30m,1757206800,110357.5,110537.9,110333.6,110505.2,19.50836274,influx,1758693331000,1758693331000
88540,BTCUSDT,30m,1757205000,110242.4,110364.3,110213.3,110362.2,11.70407411,influx,1758693331000,1758693331000
88539,BTCUSDT,30m,1757203200,110181.2,110249.6,110181.2,110242.4,7.91907187,influx,1758693331000,1758693331000
88538,BTCUSDT,30m,1757201400,110264.0,110264.0,110181.1,110181.2,5.3915679,influx,1758693330000,1758693330000
88537,BTCUSDT,30m,1757199600,110165.8,110271.8,110116.4,110264.0,12.01128374,influx,1758693330000,1758693330000
88536,BTCUSDT,30m,1757197800,110173.1,110173.1,110074.8,110165.8,9.6456618,influx,1758693330000,1758693330000
88535,BTCUSDT,30m,1757196000,110207.9,110236.0,110170.5,110173.0,7.2627537,influx,1758693330000,1758693330000
88534,BTCUSDT,30m,1757194200,110170.0,110207.9,110095.8,110207.9,8.14620632,influx,1758693330000,1758693330000
88533,BTCUSDT,30m,1757192400,110162.9,110206.7,110152.5,110170.0,10.330555,influx,1758693330000,1758693330000
88532,BTCUSDT,30m,1757190600,110068.9,110162.9,110054.6,110162.9,8.06129403,influx,1758693330000,1758693330000
88531,BTCUSDT,30m,1757188800,110032.2,110077.8,110032.1,110069.0,8.77655194,influx,1758693330000,1758693330000
88530,BTCUSDT,30m,1757187000,110163.2,110175.1,110000.0,110032.2,18.88576493,influx,1758693330000,1758693330000
88529,BTCUSDT,30m,1757185200,110228.7,110254.5,110128.4,110163.2,14.86914676,influx,1758693330000,1758693330000
88528,BTCUSDT,30m,1757183400,110205.2,110280.1,110056.3,110228.7,12.49199238,influx,1758693330000,1758693330000
88527,BTCUSDT,30m,1757181600,110153.6,110246.6,110110.7,110205.3,18.90059953,influx,1758693330000,1758693330000
88526,BTCUSDT,30m,1757179800,110144.0,110215.2,109998.8,110153.6,24.26667083,influx,1758693330000,1758693330000
88525,BTCUSDT,30m,1757178000,110260.1,110272.5,110152.2,110152.2,20.21126021,influx,1758693330000,1758693330000
88524,BTCUSDT,30m,1757176200,110215.1,110296.0,110041.4,110260.1,31.12905113,influx,1758693330000,1758693330000
88523,BTCUSDT,30m,1757174400,110382.7,110396.1,109970.8,110215.1,75.62836669,influx,1758693330000,1758693330000
88522,BTCUSDT,30m,1757172600,110758.6,110778.5,110360.0,110382.7,44.78598024,influx,1758693330000,1758693330000
88521,BTCUSDT,30m,1757170800,110807.8,110838.9,110691.0,110758.6,17.8211527,influx,1758693330000,1758693330000
88520,BTCUSDT,30m,1757169000,110889.5,110889.5,110780.5,110807.8,12.36757633,influx,1758693330000,1758693330000
88519,BTCUSDT,30m,1757167200,110931.9,110996.3,110877.7,110889.4,10.72539783,influx,1758693330000,1758693330000
88518,BTCUSDT,30m,1757165400,110896.0,110941.5,110828.8,110931.8,11.72820706,influx,1758693330000,1758693330000
88517,BTCUSDT,30m,1757163600,110832.8,110915.0,110824.9,110896.1,10.75438592,influx,1758693330000,1758693330000
88516,BTCUSDT,30m,1757161800,110790.1,110891.8,110756.8,110832.7,15.84626558,influx,1758693330000,1758693330000
88515,BTCUSDT,30m,1757160000,110781.3,110865.3,110754.3,110790.1,12.41885282,influx,1758693330000,1758693330000
88514,BTCUSDT,30m,1757158200,110675.5,110869.0,110673.3,110781.2,17.48975936,influx,1758693330000,1758693330000
88513,BTCUSDT,30m,1757156400,110773.5,110773.5,110675.4,110675.4,5.85513065,influx,1758693330000,1758693330000
88512,BTCUSDT,30m,1757154600,110740.0,110773.5,110719.0,110773.5,7.48336667,influx,1758693330000,1758693330000
88511,BTCUSDT,30m,1757152800,110704.8,110806.0,110679.0,110740.0,9.16632398,influx,1758693330000,1758693330000
88510,BTCUSDT,30m,1757151000,110702.0,110826.0,110702.0,110704.7,18.63832229,influx,1758693330000,1758693330000
88509,BTCUSDT,30m,1757149200,110948.6,110948.6,110701.9,110702.0,13.08461733,influx,1758693330000,1758693330000
88508,BTCUSDT,30m,1757147400,110785.4,110961.0,110785.3,110947.6,8.46928536,influx,1758693330000,1758693330000
88507,BTCUSDT,30m,1757145600,110824.3,110832.9,110777.7,110785.4,3.96797726,influx,1758693330000,1758693330000
88506,BTCUSDT,30m,1757143800,110812.6,110827.0,110800.0,110824.3,4.61239481,influx,1758693330000,1758693330000
88505,BTCUSDT,30m,1757142000,110754.4,110812.6,110754.3,110812.6,3.43400895,influx,1758693330000,1758693330000
88504,BTCUSDT,30m,1757140200,110779.0,110808.1,110754.3,110754.3,3.63640325,influx,1758693330000,1758693330000
88503,BTCUSDT,30m,1757138400,110714.7,110779.0,110714.7,110778.9,3.33388755,influx,1758693330000,1758693330000
88502,BTCUSDT,30m,1757136600,110751.1,110817.2,110705.4,110714.7,8.48324666,influx,1758693330000,1758693330000
88501,BTCUSDT,30m,1757134800,110880.5,110880.5,110707.0,110751.1,12.82697887,influx,1758693330000,1758693330000
88500,BTCUSDT,30m,1757133000,110815.8,110972.1,110795.2,110880.5,14.89389885,influx,1758693330000,1758693330000
88499,BTCUSDT,30m,1757131200,111082.2,111082.3,110785.7,110815.9,19.21605183,influx,1758693330000,1758693330000
88498,BTCUSDT,30m,1757129400,111253.0,111253.0,111003.5,111082.3,16.30214811,influx,1758693330000,1758693330000
88497,BTCUSDT,30m,1757127600,111209.8,111302.4,111113.3,111252.9,22.7115762,influx,1758693330000,1758693330000
88496,BTCUSDT,30m,1757125800,110740.3,111209.8,110740.3,111209.8,33.65494631,influx,1758693330000,1758693330000
88495,BTCUSDT,30m,1757124000,110870.7,110906.9,110731.6,110740.3,9.97934853,influx,1758693330000,1758693330000
88494,BTCUSDT,30m,1757122200,110797.6,110917.6,110784.5,110870.6,17.46234409,influx,1758693330000,1758693330000
88493,BTCUSDT,30m,1757120400,110782.7,110852.7,110748.7,110797.5,11.62507664,influx,1758693330000,1758693330000
88492,BTCUSDT,30m,1757118600,110678.0,110830.5,110678.0,110782.6,10.40950422,influx,1758693330000,1758693330000
88491,BTCUSDT,30m,1757116800,110660.1,110716.9,110561.2,110678.0,12.37182684,influx,1758693330000,1758693330000
88490,BTCUSDT,30m,1757115000,110734.3,110744.6,110594.7,110654.1,14.39341997,influx,1758693330000,1758693330000
88489,BTCUSDT,30m,1757113200,110800.8,110859.5,110716.7,110734.2,13.06924775,influx,1758693330000,1758693330000
88488,BTCUSDT,30m,1757111400,110678.7,110918.6,110678.6,110800.9,19.46571229,influx,1758693330000,1758693330000
88487,BTCUSDT,30m,1757109600,110611.9,110700.0,110506.2,110678.7,14.9281453,influx,1758693330000,1758693330000
88486,BTCUSDT,30m,1757107800,110968.8,111050.9,110611.9,110611.9,26.19895306,influx,1758693330000,1758693330000
88485,BTCUSDT,30m,1757106000,111631.0,111693.7,110386.2,110965.2,161.89521367,influx,1758693330000,1758693330000
88484,BTCUSDT,30m,1757104200,111380.1,111630.0,111302.3,111630.0,23.75754631,influx,1758693330000,1758693330000
88483,BTCUSDT,30m,1757102400,111602.5,111644.0,111283.9,111380.0,41.53566321,influx,1758693330000,1758693330000
88482,BTCUSDT,30m,1757100600,111362.3,111610.5,111155.6,111602.5,45.75249371,influx,1758693330000,1758693330000
88481,BTCUSDT,30m,1757098800,111189.8,111393.5,111125.7,111362.2,44.46212525,influx,1758693330000,1758693330000
88480,BTCUSDT,30m,1757097000,111053.0,111280.2,111029.6,111189.7,36.08601202,influx,1758693330000,1758693330000
88479,BTCUSDT,30m,1757095200,110608.4,111060.0,110576.6,111050.4,38.80975232,influx,1758693330000,1758693330000
88478,BTCUSDT,30m,1757093400,110674.3,110680.5,110219.5,110608.4,42.00071751,influx,1758693330000,1758693330000
88477,BTCUSDT,30m,1757091600,110812.6,110812.6,110535.3,110674.4,40.29120776,influx,1758693330000,1758693330000
88476,BTCUSDT,30m,1757089800,110725.1,110926.1,110692.2,110812.6,34.40843653,influx,1758693329000,1758693329000
88475,BTCUSDT,30m,1757088000,110713.0,110796.5,110537.1,110725.1,30.97650655,influx,1758693329000,1758693329000
88474,BTCUSDT,30m,1757086200,110881.8,111017.5,110664.9,110713.0,44.83210746,influx,1758693329000,1758693329000
88473,BTCUSDT,30m,1757084400,110570.0,110985.9,110279.0,110889.1,73.21889387,influx,1758693329000,1758693329000
88472,BTCUSDT,30m,1757082600,110995.8,111120.9,110486.6,110565.8,124.57517669,influx,1758693329000,1758693329000
88471,BTCUSDT,30m,1757080800,113074.9,113074.9,110916.0,110992.1,235.842155,influx,1758693329000,1758693329000
88470,BTCUSDT,30m,1757079000,112948.7,113299.6,112706.8,113074.0,171.49545186,influx,1758693329000,1758693329000
88469,BTCUSDT,30m,1757077200,113205.1,113274.9,112870.7,112948.6,56.42602699,influx,1758693329000,1758693329000
88468,BTCUSDT,30m,1757075400,112598.0,113382.4,112005.4,113202.0,601.3205263,influx,1758693329000,1758693329000
88467,BTCUSDT,30m,1757073600,112352.7,112687.0,112250.9,112597.0,62.94711343,influx,1758693329000,1758693329000
88466,BTCUSDT,30m,1757071800,112345.1,112374.0,112283.4,112352.7,16.71336186,influx,1758693329000,1758693329000
88465,BTCUSDT,30m,1757070000,112247.2,112437.2,112142.9,112345.2,37.34525184,influx,1758693329000,1758693329000
88464,BTCUSDT,30m,1757068200,112269.9,112410.9,112247.1,112247.1,34.14761362,influx,1758693329000,1758693329000
88463,BTCUSDT,30m,1757066400,112298.2,112572.0,112194.0,112270.0,38.35658612,influx,1758693329000,1758693329000
88462,BTCUSDT,30m,1757064600,112211.6,112384.9,112138.7,112298.2,39.13010127,influx,1758693329000,1758693329000
88461,BTCUSDT,30m,1757062800,112612.8,112612.8,112199.2,112207.8,46.88759001,influx,1758693329000,1758693329000
88460,BTCUSDT,30m,1757061000,112742.0,112783.0,112605.3,112612.7,21.54313939,influx,1758693329000,1758693329000
88459,BTCUSDT,30m,1757059200,112954.6,112989.5,112653.0,112742.0,44.2757753,influx,1758693329000,1758693329000
88458,BTCUSDT,30m,1757057400,112709.3,112984.9,112630.7,112954.5,74.30897373,influx,1758693329000,1758693329000
88457,BTCUSDT,30m,1757055600,111899.0,112880.1,111883.5,112709.2,112.56188797,influx,1758693329000,1758693329000
88456,BTCUSDT,30m,1757053800,111544.5,111899.0,111544.5,111899.0,18.71894059,influx,1758693329000,1758693329000
88455,BTCUSDT,30m,1757052000,111575.2,111650.0,111506.3,111544.4,31.7799166,influx,1758693329000,1758693329000
88454,BTCUSDT,30m,1757050200,111531.8,111703.7,111516.1,111575.2,26.66012186,influx,1758693329000,1758693329000
88453,BTCUSDT,30m,1757048400,111446.7,111574.7,111412.5,111531.8,10.04870379,influx,1758693329000,1758693329000
88452,BTCUSDT,30m,1757046600,111252.8,111466.6,111252.8,111446.8,19.5743181,influx,1758693329000,1758693329000
88451,BTCUSDT,30m,1757044800,111308.1,111350.0,111148.9,111252.7,15.59570329,influx,1758693329000,1758693329000
88450,BTCUSDT,30m,1757043000,111123.5,111318.1,111100.0,111308.1,13.17520603,influx,1758693329000,1758693329000
88449,BTCUSDT,30m,1757041200,111343.9,111343.9,111119.0,111123.4,24.53897703,influx,1758693329000,1758693329000
88448,BTCUSDT,30m,1757039400,111306.8,111480.9,111235.0,111344.0,33.16010782,influx,1758693329000,1758693329000
88447,BTCUSDT,30m,1757037600,111125.2,111451.8,111045.5,111306.6,52.91470597,influx,1758693329000,1758693329000
88446,BTCUSDT,30m,1757035800,110802.2,111130.0,110789.8,111119.3,21.92398669,influx,1758693329000,1758693329000
88445,BTCUSDT,30m,1757034000,110454.3,110864.9,110454.3,110802.2,40.38310441,influx,1758693329000,1758693329000
88444,BTCUSDT,30m,1757032200,110695.1,110927.0,110431.4,110452.9,34.19588701,influx,1758693329000,1758693329000
88443,BTCUSDT,30m,1757030400,110725.2,110804.0,110536.0,110695.0,40.47098295,influx,1758693329000,1758693329000
88442,BTCUSDT,30m,1757028600,111120.2,111120.2,110610.0,110723.4,29.47569728,influx,1758693329000,1758693329000
88441,BTCUSDT,30m,1757026800,111480.0,111755.0,111120.1,111120.2,54.73593364,influx,1758693329000,1758693329000
88440,BTCUSDT,30m,1757025000,110824.0,111578.3,110738.0,111480.0,43.42085391,influx,1758693329000,1758693329000
88439,BTCUSDT,30m,1757023200,110499.2,110883.0,110486.6,110824.0,19.75254645,influx,1758693329000,1758693329000
88438,BTCUSDT,30m,1757021400,110420.0,110538.5,110399.7,110499.2,12.80804177,influx,1758693329000,1758693329000
88437,BTCUSDT,30m,1757019600,110399.5,110472.6,110328.9,110419.9,24.50110242,influx,1758693329000,1758693329000
88436,BTCUSDT,30m,1757017800,110350.8,110399.0,110265.3,110399.0,22.40956747,influx,1758693329000,1758693329000
88435,BTCUSDT,30m,1757016000,109794.3,110408.1,109752.0,110350.8,36.36865315,influx,1758693329000,1758693329000
88434,BTCUSDT,30m,1757014200,109999.3,110039.2,109713.3,109794.2,27.05703446,influx,1758693329000,1758693329000
88433,BTCUSDT,30m,1757012400,109977.8,110113.0,109913.9,109999.2,31.53505188,influx,1758693329000,1758693329000
88432,BTCUSDT,30m,1757010600,109903.3,110154.0,109700.0,109977.7,47.26531767,influx,1758693329000,1758693329000
88431,BTCUSDT,30m,1757008800,109786.5,110187.0,109786.4,109903.3,44.96877652,influx,1758693329000,1758693329000
88430,BTCUSDT,30m,1757007000,109806.8,109913.2,109612.9,109786.4,26.431078,influx,1758693329000,1758693329000
88429,BTCUSDT,30m,1757005200,109438.6,109893.9,109430.4,109806.8,29.62242214,influx,1758693329000,1758693329000
88428,BTCUSDT,30m,1757003400,109401.8,109580.1,109363.9,109438.5,27.0382457,influx,1758693329000,1758693329000
88427,BTCUSDT,30m,1757001600,109512.6,109686.6,109393.8,109401.8,22.09959009,influx,1758693329000,1758693329000
88426,BTCUSDT,30m,1756999800,109512.4,109640.9,109380.3,109512.6,33.32320298,influx,1758693329000,1758693329000
88425,BTCUSDT,30m,1756998000,109844.2,109862.8,109329.8,109512.4,63.16732878,influx,1758693329000,1758693329000
88424,BTCUSDT,30m,1756996200,109946.3,110206.6,109839.7,109844.2,35.23450525,influx,1758693329000,1758693329000
88423,BTCUSDT,30m,1756994400,110476.1,110523.9,109712.1,109946.2,117.89656939,influx,1758693329000,1758693329000
88422,BTCUSDT,30m,1756992600,110764.7,110881.4,110222.4,110477.1,112.08841803,influx,1758693329000,1758693329000
88421,BTCUSDT,30m,1756990800,110935.8,110964.0,110709.0,110764.7,68.70482595,influx,1758693329000,1758693329000
88420,BTCUSDT,30m,1756989000,110900.2,111031.1,110533.0,110939.3,30.59508923,influx,1758693329000,1758693329000
88419,BTCUSDT,30m,1756987200,110806.8,111116.1,110775.9,110897.9,45.88970008,influx,1758693329000,1758693329000
88418,BTCUSDT,30m,1756985400,110912.4,111016.0,110806.7,110806.8,35.60757391,influx,1758693329000,1758693329000
88417,BTCUSDT,30m,1756983600,110628.8,111045.9,110548.6,110912.3,57.18008206,influx,1758693329000,1758693329000
88416,BTCUSDT,30m,1756981800,110885.6,111017.1,110625.6,110625.6,32.87132954,influx,1758693329000,1758693329000
88415,BTCUSDT,30m,1756980000,110803.0,111137.4,110768.2,110885.6,36.52575296,influx,1758693328000,1758693328000
88414,BTCUSDT,30m,1756978200,110809.6,110846.8,110737.9,110803.0,18.1486286,influx,1758693328000,1758693328000
88413,BTCUSDT,30m,1756976400,110641.7,110847.8,110641.6,110809.5,21.4986041,influx,1758693328000,1758693328000
88412,BTCUSDT,30m,1756974600,110796.0,110843.0,110623.0,110641.7,16.71237397,influx,1758693328000,1758693328000
88411,BTCUSDT,30m,1756972800,110468.8,110796.0,110417.1,110795.9,28.60797717,influx,1758693328000,1758693328000
88410,BTCUSDT,30m,1756971000,110442.9,110515.6,110348.9,110468.8,25.08771732,influx,1758693328000,1758693328000
